split,id,query,split_sens_count,active_semantics_count,vehicle_semantics_count,domains,mixed_domain,integrity,split_sens,vehicle_semantics
test,199,能量回收模式调为强模式,1,1,1,车载控制,False,count_match,"[""能量回收模式调为强模式""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""能量回收""], ""操作"": [""调""], ""操作_concrete"": [""为""], ""value"": [""强""]}}]"
test,202,关闭空调打开座椅按摩,2,2,2,车载控制,False,count_match,"[""关闭空调"", ""打开座椅按摩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}]"
test,203,打开前排座椅通风打开前排座椅按摩,2,2,2,车载控制,False,count_match,"[""打开前排座椅通风"", ""打开前排座椅按摩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}]"
test,205,关闭所有车窗快速制冷,2,2,2,车载控制,False,count_match,"[""关闭所有车窗"", ""快速制冷""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""位置"": [""所有""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""模式"": [""快速制冷""], ""调节内容"": [""模式""]}}]"
test,206,空调开启智能自动除雾,1,1,1,车载控制,False,count_match,"[""空调开启智能自动除雾""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""开启""], ""模式"": [""智能自动""], ""对象功能"": [""除雾""], ""调节内容"": [""模式""]}}]"
test,207,巡航辅助速度调到最大,1,1,1,车载控制,False,count_match,"[""巡航辅助速度调到最大""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""功能"": [""巡航辅助""], ""调节内容"": [""速度""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最大""]}}]"
test,208,风挡调到最大挡开后排空调,2,2,2,车载控制,False,count_match,"[""风挡调到最大挡"", ""开后排空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风挡""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最大挡""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""开""], ""位置"": [""后排""], ""对象"": [""空调""]}}]"
test,210,左后靠背角度往上调30度,1,1,1,车载控制,False,count_match,"[""左后靠背角度往上调30度""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""左后""], ""对象"": [""靠背""], ""调节内容"": [""角度""], ""value"": [""往上调""], ""方向偏移量"": [""30""], ""操作"": [""调节""]}}]"
test,211,打开座椅通风打开座椅按摩打开空调,3,3,3,车载控制,False,count_match,"[""打开座椅通风"", ""打开座椅按摩"", ""打开空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""空调""]}}]"
test,212,调高右排座椅加热8挡,1,1,1,车载控制,False,count_match,"[""调高右排座椅加热8挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""右排""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""value"": [""8挡""], ""操作"": [""调节""], ""调节内容"": [""温度""]}}]"
test,214,打开行车记录仪播放我喜欢的音乐,2,2,1,车载控制|音乐,True,count_match,"[""打开行车记录仪"", ""播放我喜欢的音乐""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""行车记录仪""]}}]"
test,216,风大一点对着我吹,2,2,2,车载控制,False,count_match,"[""风大一点"", ""对着我吹""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风""], ""value"": [""大一点""], ""操作"": [""调节""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""value"": [""对着我吹""], ""操作"": [""调节""], ""调节内容"": [""风向""]}}]"
test,218,空调温度调小空调风量调小一点,2,2,2,车载控制,False,count_match,"[""空调温度调小"", ""空调风量调小一点""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""温度""], ""value"": [""调小""], ""操作"": [""调节""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""风量""], ""操作"": [""调""], ""value"": [""调小一点""]}}]"
test,219,主驾驶的座椅不用给我加热了,1,1,1,车载控制,False,count_match,"[""主驾驶的座椅不用给我加热了""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""主驾驶""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""操作"": [""关闭""]}}]"
test,220,打开右面电动吹风口,1,1,1,车载控制,False,count_match,"[""打开右面电动吹风口""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象功能"": [""右面电动吹风口""]}}]"
test,221,停止智能香氛器,1,1,1,车载控制,False,count_match,"[""停止智能香氛器""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""停止""], ""对象"": [""智能香氛器""]}}]"
test,222,关闭前向碰撞预警,1,1,1,车载控制,False,count_match,"[""关闭前向碰撞预警""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""子功能"": [""前向碰撞预警""], ""功能"": [""前向辅助""]}}]"
test,224,现在副驾空调风温度是多少,1,1,1,车载控制,False,count_match,"[""现在副驾空调风温度是多少""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""副驾""], ""对象"": [""空调""], ""操作"": [""查看""]}}]"
test,225,打开所有车窗关闭空调,2,2,2,车载控制,False,count_match,"[""打开所有车窗"", ""关闭空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""所有""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}]"
test,226,空调调到十八度风量调到三挡对着人吹,3,3,3,车载控制,False,count_match,"[""空调调到十八度"", ""风量调到三挡"", ""对着人吹""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""十八度""], ""调节内容"": [""温度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风量""], ""操作"": [""调""], ""value"": [""三挡""], ""操作_concrete"": [""true""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""提供信息""], ""value"": [""对着人吹""], ""操作"": [""调节""], ""调节内容"": [""风向""]}}]"
test,227,打开蓝牙听个歌呗,2,2,1,车载控制|音乐,True,count_match,"[""打开蓝牙"", ""听个歌呗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""打开""], ""对象功能"": [""蓝牙""]}}]"
test,228,关闭全车通风打开全车空调,2,2,2,车载控制,False,count_match,"[""关闭全车通风"", ""打开全车空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""位置"": [""全车""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""全车""], ""对象"": [""空调""]}}]"
test,229,全部静音,1,1,1,车载控制,False,count_match,"[""全部静音""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""位置"": [""全部""], ""模式"": [""静音""], ""操作"": [""打开""], ""调节内容"": [""模式""]}}]"
test,232,打开前排车窗打开示宽灯打开驻车舒享,3,3,3,车载控制,False,count_match,"[""打开前排车窗"", ""打开示宽灯"", ""打开驻车舒享""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""示宽灯""], ""车外灯类型"": [""示宽灯""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""功能"": [""驻车""], ""模式"": [""舒享""], ""调节内容"": [""模式""]}}]"
test,233,空调调到二十四度关闭屏幕,2,2,2,车载控制,False,count_match,"[""空调调到二十四度"", ""关闭屏幕""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""二十四度""], ""调节内容"": [""温度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""关闭""], ""对象"": [""屏幕""]}}]"
test,234,仪表显示的屏幕的亮度调低一些,1,1,1,车载控制,False,count_match,"[""仪表显示的屏幕的亮度调低一些""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""对象"": [""仪表显示的屏幕""], ""调节内容"": [""亮度""], ""value"": [""调低一些""], ""操作"": [""调节""]}}]"
test,235,关闭座椅通风关闭空调,2,2,2,车载控制,False,count_match,"[""关闭座椅通风"", ""关闭空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}]"
test,236,打开蓝牙关闭热点,2,2,2,车载控制,False,count_match,"[""打开蓝牙"", ""关闭热点""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""打开""], ""对象功能"": [""蓝牙""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""关闭""], ""对象功能"": [""热点""]}}]"
test,237,播放本地音乐声音调到六,2,2,1,车载控制|音乐,True,count_match,"[""播放本地音乐"", ""声音调到六""]","[{""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""声音""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""六""]}}]"
test,239,帮我关了空调自然风,1,1,1,车载控制,False,count_match,"[""帮我关了空调自然风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关了""], ""对象"": [""空调""], ""模式"": [""自然风""], ""调节内容"": [""模式""]}}]"
test,240,前排把座椅通风调到最小,1,1,1,车载控制,False,count_match,"[""前排把座椅通风调到最小""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""前排""], ""对象"": [""座椅""], ""对象功能"": [""通风""], ""调节内容"": [""风""], ""操作"": [""调到""], ""操作_concrete"": [""到""], ""value"": [""最小""]}}]"
test,243,座椅加热一挡,1,1,1,车载控制,False,count_match,"[""座椅加热一挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""value"": [""一挡""], ""操作"": [""调节""], ""调节内容"": [""温度""]}}]"
test,244,打开迎宾灯并且去迪士尼游玩,2,2,1,地图|车载控制,True,count_match,"[""打开迎宾灯"", ""去迪士尼游玩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象功能"": [""迎宾""], ""对象"": [""灯""]}}]"
test,247,电视屏取消静音,1,1,1,车载控制,False,count_match,"[""电视屏取消静音""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""电视屏""], ""操作"": [""取消""], ""模式"": [""静音""], ""调节内容"": [""模式""]}}]"
test,250,打开驻车舒享打开前排车窗,2,2,2,车载控制,False,count_match,"[""打开驻车舒享"", ""打开前排车窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""功能"": [""驻车""], ""模式"": [""舒享""], ""调节内容"": [""模式""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象"": [""车窗""]}}]"
test,251,打开车窗后切换白天模式,2,2,2,车载控制,False,count_match,"[""打开车窗后"", ""切换白天模式""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""切换""], ""模式"": [""白天""], ""调节内容"": [""模式""]}}]"
test,252,关闭大灯打开示宽灯,2,2,2,车载控制,False,count_match,"[""关闭大灯"", ""打开示宽灯""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""大灯""], ""车外灯类型"": [""大灯""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""示宽灯""], ""车外灯类型"": [""示宽灯""]}}]"
test,253,更改空调自动模式为关闭状态,1,1,1,车载控制,False,count_match,"[""更改空调自动模式为关闭状态""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""模式"": [""自动""], ""调节内容"": [""模式""], ""操作"": [""关闭""]}}]"
test,254,打开空调打开座椅通风按摩导航到时光城,3,4,3,地图|车载控制,True,semantics_exceed_split,"[""打开空调"", ""打开座椅通风按摩"", ""导航到时光城""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅""], ""对象功能"": [""按摩""], ""操作"": [""打开""]}}]"
test,257,空调风量调到最大温度调到最低打开座椅通风,3,3,3,车载控制,False,count_match,"[""空调风量调到最大"", ""温度调到最低"", ""打开座椅通风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""风量""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最大""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""温度""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最低""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}]"
test,260,这腰托还得往前伸主驾的,1,1,1,车载控制,False,count_match,"[""这腰托还得往前伸主驾的""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""腰托""], ""value"": [""往前伸""], ""位置"": [""主驾""], ""操作"": [""调节""], ""调节内容"": [""方向""]}}]"
test,261,超速的时候通过蜂鸣提醒我,1,1,1,车载控制,False,count_match,"[""超速的时候通过蜂鸣提醒我""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""音效"": [""蜂鸣""], ""功能"": [""交通标志""], ""子功能"": [""超速报警""], ""调节内容"": [""音效""]}}]"
test,262,雨刮再快一点可以吗,1,1,1,车载控制,False,count_match,"[""雨刮再快一点可以吗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""雨刮""], ""value"": [""快一点""], ""操作"": [""调节""], ""调节内容"": [""间隔""]}}]"
test,263,关闭大灯打开示廓灯,2,2,2,车载控制,False,count_match,"[""关闭大灯"", ""打开示廓灯""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""大灯""], ""车外灯类型"": [""大灯""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""示廓灯""], ""车外灯类型"": [""示廓灯""]}}]"
test,264,关闭大灯打开小憩模式,2,2,2,车载控制,False,count_match,"[""关闭大灯"", ""打开小憩模式""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""大灯""], ""车外灯类型"": [""大灯""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""小憩模式""], ""调节内容"": [""模式""]}}]"
test,267,扶手台后边移动,1,1,1,车载控制,False,count_match,"[""扶手台后边移动""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""扶手台""], ""value"": [""后边""], ""操作"": [""移动""], ""调节内容"": [""方向""]}}]"
test,269,前排座椅加热通风打开自动模式,1,2,2,车载控制,False,semantics_exceed_split,"[""前排座椅加热通风打开自动模式""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""前排""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""操作"": [""打开""], ""模式"": [""自动模式""], ""调节内容"": [""模式""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""前排""], ""对象"": [""座椅""], ""对象功能"": [""通风""], ""操作"": [""打开""], ""模式"": [""自动模式""], ""调节内容"": [""模式""]}}]"
test,270,自动除雾设备打开,1,1,1,车载控制,False,count_match,"[""自动除雾设备打开""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""模式"": [""自动""], ""对象功能"": [""除雾""], ""操作"": [""打开""], ""调节内容"": [""模式""]}}]"
test,272,尾门开启高度调低一点五,1,1,1,车载控制,False,count_match,"[""尾门开启高度调低一点五""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""尾门""], ""调节内容"": [""高度""], ""value"": [""调低一点五""], ""操作"": [""调节""]}}]"
test,275,把风调到最小空调风调到最小,2,2,2,车载控制,False,count_match,"[""把风调到最小"", ""空调风调到最小""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最小""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""风""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最小""]}}]"
test,276,竞速模式下车辆驾驶,1,1,1,车载控制,False,count_match,"[""竞速模式下车辆驾驶""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""模式"": [""竞速""], ""调节内容"": [""模式""], ""对象"": [""整车""]}}]"
test,277,声响调高10%,1,1,1,车载控制,False,count_match,"[""声响调高10%""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""声响""], ""value"": [""调高10%""], ""操作"": [""调节""]}}]"
test,279,交通提示灯调整为显示,1,1,1,车载控制,False,count_match,"[""交通提示灯调整为显示""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""子功能"": [""交通提示灯""], ""操作"": [""调整为""], ""操作_concrete"": [""为""], ""value"": [""显示""], ""功能"": [""交通标志""], ""调节内容"": [""预警方式""]}}]"
test,280,关闭除雾关闭空调,2,2,2,车载控制,False,count_match,"[""关闭除雾"", ""关闭空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象功能"": [""除雾""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}]"
test,281,把笑话的音量调小一点,1,1,1,车载控制,False,count_match,"[""把笑话的音量调小一点""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""音量""], ""value"": [""调小一点""], ""操作"": [""调节""]}}]"
test,282,关闭空调打开前排车窗,2,2,2,车载控制,False,count_match,"[""关闭空调"", ""打开前排车窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象"": [""车窗""]}}]"
test,283,副驾屏幕朝驾驶员滑,1,1,1,车载控制,False,count_match,"[""副驾屏幕朝驾驶员滑""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""位置"": [""副驾""], ""对象"": [""屏幕""], ""value"": [""朝驾驶员""], ""操作"": [""滑""], ""调节内容"": [""方向""]}}]"
test,285,打开副驾座椅通风打开副驾座椅按摩,2,2,2,车载控制,False,count_match,"[""打开副驾座椅通风"", ""打开副驾座椅按摩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""副驾""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""副驾""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}]"
test,286,帮我保持在当前车道,1,1,1,车载控制,False,count_match,"[""帮我保持在当前车道""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""子功能"": [""保持在当前车道""], ""功能"": [""车道辅助""]}}]"
test,290,打开全景记录仪,1,1,1,车载控制,False,count_match,"[""打开全景记录仪""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""功能"": [""全景""], ""对象"": [""记录仪""]}}]"
test,291,车外低速报警配置关上,1,1,1,车载控制,False,count_match,"[""车外低速报警配置关上""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象功能"": [""车外低速报警""], ""页面"": [""配置""], ""操作"": [""关上""]}}]"
test,293,副驾座椅移到最前面,1,1,1,车载控制,False,count_match,"[""副驾座椅移到最前面""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""副驾""], ""对象"": [""座椅""], ""操作"": [""移""], ""操作_concrete"": [""到""], ""value"": [""最前面""], ""方向偏移量"": [""max""], ""调节内容"": [""方向""]}}]"
test,294,打开时间,1,1,1,车载控制,False,count_match,"[""打开时间""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""调节内容"": [""时间""]}}]"
test,296,打开前排车窗打开驻车舒享,2,2,2,车载控制,False,count_match,"[""打开前排车窗"", ""打开驻车舒享""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""功能"": [""驻车""], ""模式"": [""舒享""], ""调节内容"": [""模式""]}}]"
test,300,目标电量调高,1,1,1,车载控制,False,count_match,"[""目标电量调高""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""目标电量""], ""value"": [""调高""], ""操作"": [""调节""]}}]"
test,301,关闭座椅通风关闭座椅按摩打开天窗,3,3,3,车载控制,False,count_match,"[""关闭座椅通风"", ""关闭座椅按摩"", ""打开天窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""天窗""]}}]"
test,303,帮我开一下空调,1,1,1,车载控制,False,count_match,"[""帮我开一下空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""开一下""], ""对象"": [""空调""]}}]"
test,307,副驾屏幕滑动到这边,1,1,1,车载控制,False,count_match,"[""副驾屏幕滑动到这边""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""位置"": [""副驾""], ""对象"": [""屏幕""], ""操作"": [""滑动""], ""value"": [""到这边""], ""操作_concrete"": [""true""], ""调节内容"": [""方向""]}}]"
test,308,后视镜折叠,1,1,1,车载控制,False,count_match,"[""后视镜折叠""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""后视镜""], ""对象功能"": [""折叠""], ""操作"": [""打开""]}}]"
test,311,设置座位通风,1,1,1,车载控制,False,count_match,"[""设置座位通风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""设置""], ""对象"": [""座位""], ""对象功能"": [""通风""]}}]"
test,312,我想开下空调自然风设置页,1,1,1,车载控制,False,count_match,"[""我想开下空调自然风设置页""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""开下""], ""对象"": [""空调""], ""模式"": [""自然风""], ""页面"": [""设置页""], ""调节内容"": [""模式""]}}]"
test,313,温度开到二十二点五度关闭香氛,2,2,2,车载控制,False,count_match,"[""温度开到二十二点五度"", ""关闭香氛""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""温度""], ""操作"": [""开""], ""操作_concrete"": [""到""], ""value"": [""二十二点五""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""香氛""]}}]"
test,315,给屏幕对着副驾,1,1,1,车载控制,False,count_match,"[""给屏幕对着副驾""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""对象"": [""屏幕""], ""操作"": [""对着""], ""value"": [""副驾""], ""调节内容"": [""方向""]}}]"
test,316,音量调到五,1,1,1,车载控制,False,count_match,"[""音量调到五""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""音量""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""五""]}}]"
test,317,起雾了快开前雾灯,1,1,1,车载控制,False,count_match,"[""起雾了快开前雾灯""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""开""], ""位置"": [""前""], ""对象"": [""雾灯""], ""车外灯类型"": [""雾灯""]}}]"
test,318,打开音乐全屏显示,1,1,1,车载控制,False,count_match,"[""打开音乐全屏显示""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""打开""], ""车机模块"": [""音乐""], ""对象功能"": [""全屏显示""], ""对象"": [""屏幕""]}}]"
test,319,我想把全景环视取消,1,1,1,车载控制,False,count_match,"[""我想把全景环视取消""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""功能"": [""全景环视""], ""操作"": [""取消""]}}]"
